itemid,categoryid,parentid,category_depth
157566,686,594,3
157567,1061,1259,2
157568,1070,1423,2
157569,769,587,2
157570,1503,580,3
157571,508,362,2
157572,985,1502,2
157573,436,1518,3
157574,349,777,3
157575,389,1259,2
157576,637,92,2
157577,635,1229,2
157578,1018,1331,4
157579,1301,1034,2
157580,1493,594,3
157581,1338,1278,2
157582,166,1259,2
157583,818,852,4
157584,1663,1398,2
157585,1574,1257,2
157586,1163,561,2
157587,769,587,2
157588,1142,485,3
157589,1007,485,3
157590,1375,805,3
157591,1221,1426,2
157593,959,1095,3
157594,350,362,2
157595,1119,125,4
157596,739,1181,3
157597,1250,1423,2
157598,1577,362,2
157599,1432,362,2
157600,342,500,2
157601,281,1424,2
157602,617,131,3
157603,332,1667,3
157604,1142,485,3
157605,5,1637,3
157606,619,145,2
157607,64,206,3
157608,1113,1145,3
157609,801,766,3
157610,324,1145,3
157611,429,113,2
157612,959,1095,3
157613,1304,362,2
157614,389,1259,2
157615,128,945,2
157616,1061,1259,2
157617,1455,213,3
157618,686,594,3
157619,1511,409,2
157620,1007,485,3
157621,637,92,2
157622,1623,1066,3
157623,1493,594,3
157625,1522,1009,2
157627,508,362,2
157628,1250,1423,2
157629,1680,587,2
157631,1196,1181,3
157632,769,587,2
157633,72,620,4
157634,282,113,2
157635,1051,955,3
157636,479,520,4
157637,373,340,4
157639,1486,140,1
157640,342,500,2
157641,1245,1259,2
157642,686,594,3
157643,360,1174,3
157644,1247,593,2
157645,589,1308,3
157646,1164,1266,3
157648,801,766,3
157650,481,1009,2
157651,1421,105,2
157652,342,500,2
157653,619,145,2
157654,1685,339,3
157655,1087,622,3
157656,618,105,2
157657,1359,1215,3
157658,508,362,2
157659,421,1424,2
157663,429,113,2
157666,769,587,2
157667,130,145,2
157668,1040,1516,4
157669,491,679,1
157670,173,788,2
157671,32,1687,3
157672,115,1110,2
157673,1503,580,3
157674,926,852,4
157675,1301,1034,2
157676,1338,1278,2
157677,1384,1458,3
157678,936,143,2
157679,1114,113,2
157680,342,500,2
157681,1002,879,2
157682,646,1606,3
157683,1231,901,2
157684,389,1259,2
157685,173,788,2
157687,959,1095,3
157688,1142,485,3
157689,1483,561,2
157690,342,500,2
157691,481,1009,2
157692,842,1518,3
157694,518,362,2
157695,248,1596,2
157696,1126,905,3
157697,1007,485,3
157698,1480,1398,2
157700,799,920,2
157701,284,1009,2
157702,562,986,2
157703,1240,1546,3
157704,1473,859,1
157705,959,1095,3
157707,1609,383,3
157710,1205,580,3
157712,173,788,2
157713,1191,61,2
157714,1113,1145,3
157715,1142,485,3
157716,1338,1278,2
157717,535,426,3
157718,959,1095,3
157719,1250,1423,2
157721,1250,1423,2
157722,512,362,2
157723,1526,1621,2
157725,1375,805,3
157726,1376,480,3
157727,342,500,2
157728,806,1497,2
157729,70,8,3
157730,1261,25,2
157732,414,206,3
157733,1061,1259,2
157734,126,871,2
157735,729,1175,3
157736,1231,901,2
157737,173,788,2
157738,613,798,2
157739,828,293,2
157740,1051,955,3
157742,48,500,2
157743,979,1383,3
157745,1542,745,3
157747,1666,1684,2
157748,1076,986,2
157749,562,986,2
157750,1007,485,3
157751,421,1424,2
157752,558,92,2
157753,1483,561,2
157754,512,362,2
157755,196,1667,3
157756,64,206,3
157757,1196,1181,3
157758,959,1095,3
157759,1059,1696,2
157760,746,1200,2
157761,926,852,4
157762,839,33,2
157763,1070,1423,2
157764,1142,485,3
157766,1376,480,3
157767,806,1497,2
157769,1,854,2
157770,769,587,2
157771,944,950,4
157772,769,587,2
157773,263,143,2
157774,1221,1426,2
157775,936,143,2
157776,70,8,3
157777,436,1518,3
157778,342,500,2
157779,1114,113,2
157781,1096,92,2
157782,1301,1034,2
157783,1577,362,2
157784,1091,573,4
157785,1301,1034,2
157786,342,500,2
157789,342,500,2
157790,1373,872,2
157791,804,187,4
157792,1362,587,2
157793,389,1259,2
157794,1279,1606,3
157795,686,594,3
157796,1301,1034,2
157797,1573,14,3
157798,342,500,2
157800,1250,1423,2
157802,209,293,2
157803,282,113,2
157804,342,500,2
157805,1387,933,2
157806,1279,1606,3
157807,858,1426,2
157808,1558,323,3
157809,342,500,2
157810,1172,810,2
157811,239,1515,3
157812,259,71,2
157813,342,500,2
157814,1301,1034,2
157815,126,871,2
157816,273,362,2
157817,1285,1259,2
157818,1051,955,3
157820,1258,1386,4
157821,499,986,2
157822,64,206,3
157823,1258,1386,4
157824,1474,480,3
157825,195,1079,3
157827,819,798,2
157828,173,788,2
157829,558,92,2
157830,1324,1181,3
157831,618,105,2
157832,1113,1145,3
157833,242,1531,2
157834,148,1110,2
157835,780,1067,3
157836,1542,745,3
157837,5,1637,3
157838,1142,485,3
157839,1419,362,2
157840,828,293,2
157841,801,766,3
157842,729,1175,3
157843,242,1531,2
157844,1301,1034,2
157845,1258,1386,4
157846,1325,1684,2
157847,403,1687,3
157849,914,226,3
157851,860,1515,3
157853,523,593,2
157854,414,206,3
157855,789,14,3
157856,915,1550,3
157857,209,293,2
157858,1114,113,2
157860,691,1079,3
157861,741,362,2
157862,706,713,3
157863,173,788,2
157864,769,587,2
157865,769,587,2
157867,414,206,3
157868,1244,500,2
157869,198,1009,2
157870,1318,986,2
157871,1142,485,3
157872,1680,587,2
157873,1285,1259,2
157874,1680,587,2
157875,256,1257,2
157877,1114,113,2
157878,1362,587,2
157879,959,1095,3
157880,173,788,2
157881,769,587,2
157882,996,1259,2
157883,1142,485,3
157884,741,362,2
157885,342,500,2
157886,1061,1259,2
157887,1680,587,2
157888,1625,1141,3
157889,492,362,2
157890,924,1416,2
157891,598,362,2
157892,130,145,2
157893,1114,113,2
157894,1007,485,3
157895,173,788,2
157896,926,852,4
157897,1142,485,3
157898,1574,1257,2
157899,1029,1181,3
157900,1317,897,3
157902,518,362,2
157903,746,1200,2
157904,801,766,3
157905,342,500,2
157906,1528,1426,2
157907,1360,593,2
157908,619,145,2
157909,173,788,2
157910,342,500,2
157911,1244,500,2
157912,1084,194,3
157913,239,1515,3
157914,1404,593,2
157915,429,113,2
157916,937,1174,3
157918,173,788,2
157919,209,293,2
157920,1312,713,3
157921,479,520,4
157922,1560,293,2
157923,769,587,2
157924,697,418,2
157926,923,1009,2
157927,491,679,1
157928,342,500,2
157929,626,955,3
157930,780,1067,3
157931,1069,362,2
157932,1493,594,3
157933,414,206,3
157934,227,602,2
157935,646,1606,3
157936,1567,1531,2
157937,496,893,3
157939,1043,226,3
157940,494,768,2
157941,1560,293,2
157942,209,293,2
157943,1415,14,3
157944,646,1606,3
157945,769,587,2
157947,1320,879,2
157948,1007,485,3
157951,130,145,2
157952,227,602,2
157953,864,994,2
157954,586,1519,2
157956,598,362,2
157957,1113,1145,3
157958,342,500,2
157959,256,1257,2
157960,405,351,2
157961,1173,805,3
157962,1578,1249,2
157964,1483,561,2
157965,1007,485,3
157966,414,206,3
157967,739,1181,3
157968,173,788,2
157969,208,33,2
157970,72,620,4
157971,1320,879,2
157972,1477,206,3
157973,1500,1515,3
157974,1483,561,2
157975,1114,113,2
157976,342,500,2
157977,1362,587,2
157979,281,1424,2
157980,224,1487,3
157981,1483,561,2
157982,512,362,2
157983,1142,485,3
157984,1070,1423,2
157985,217,908,4
157986,1522,1009,2
157987,1114,113,2
157988,1255,587,2
157989,686,594,3
157990,56,1497,2
157991,1069,362,2
157992,808,1272,3
157993,1230,8,3
157994,272,1687,3
157995,1680,587,2
157996,769,587,2
157997,65,293,2
157998,176,713,3
157999,822,1546,3
158000,988,727,2
158001,1241,101,3
158002,512,362,2
158003,1051,955,3
158004,242,1531,2
158005,619,145,2
158006,1007,485,3
158007,1404,593,2
158008,1142,485,3
158009,523,593,2
158010,352,859,1
158011,1680,587,2
158012,1301,1034,2
158013,1114,113,2
158014,242,1531,2
158015,430,1502,2
158017,1489,1009,2
158018,1421,105,2
158019,209,293,2
158020,387,1621,2
158021,403,1687,3
158022,111,362,2
158023,1113,1145,3
158024,1163,561,2
158025,342,500,2
158026,988,727,2
158027,173,788,2
158028,1301,1034,2
158029,111,362,2
158030,1113,1145,3
158031,842,1518,3
158032,655,1066,3
158033,1192,955,3
158034,769,587,2
158035,53,1202,2
158036,1342,362,2
158037,330,986,2
158038,996,1259,2
158041,48,500,2
158042,196,1667,3
158044,1233,1257,2
158045,508,362,2
158046,173,788,2
158047,342,500,2
158048,769,587,2
158050,1429,593,2
158051,730,1482,1
158052,683,1606,3
158053,1421,105,2
158054,1061,1259,2
158055,1301,1034,2
158056,64,206,3
158057,686,594,3
158058,575,1257,2
158059,1580,441,3
158060,1018,1331,4
158061,1059,1696,2
158062,494,768,2
158063,1084,194,3
158064,801,766,3
158065,50,312,2
158067,421,1424,2
158068,863,194,3
158069,1567,1531,2
158070,493,1331,4
158071,106,381,2
158072,1694,1621,2
158074,1285,1259,2
158075,618,105,2
158076,65,293,2
158077,196,1667,3
158078,565,500,2
158079,1163,561,2
158080,1328,432,3
158081,414,206,3
158082,1196,1181,3
158083,396,164,2
158084,1385,1202,2
158085,173,788,2
158086,806,1497,2
158087,1069,362,2
158088,578,1278,2
158089,844,1458,3
158090,130,145,2
158092,589,1308,3
158093,746,1200,2
158094,342,500,2
158095,72,620,4
158096,819,798,2
158097,730,1482,1
158098,1261,25,2
158099,1250,1423,2
158101,302,1458,3
158102,1378,322,3
158103,1007,485,3
158104,628,149,3
158105,1533,602,2
158106,242,1531,2
158107,1255,587,2
158108,1616,827,3
158109,227,602,2
158110,1007,485,3
158111,1581,854,2
158112,1483,561,2
158113,769,587,2
158114,1625,1141,3
158115,1070,1423,2
158116,508,362,2
158117,126,871,2
158118,173,788,2
158119,959,1095,3
158120,411,561,2
158121,1179,580,3
158122,1255,587,2
158123,434,968,2
158124,844,1458,3
158126,1522,1009,2
158127,928,20,3
158128,1455,213,3
158129,1287,1009,2
158130,1554,1678,2
158131,518,362,2
158132,342,500,2
158133,923,1009,2
158134,1378,322,3
158135,1283,1651,2
158136,126,871,2
158137,479,520,4
158139,324,1145,3
158140,1151,781,4
158141,1486,140,1
158142,1578,1249,2
158143,1301,1034,2
158144,242,1531,2
158145,50,312,2
158146,1312,713,3
158147,1191,61,2
158148,209,293,2
158149,1298,335,3
158150,1504,587,2
158151,959,1095,3
158152,1186,312,2
158153,1680,587,2
158154,1663,1398,2
158155,1298,335,3
158156,1047,127,3
158157,414,206,3
158158,209,293,2
158159,1533,602,2
158160,35,20,3
158162,1483,561,2
158163,1250,1423,2
158164,518,362,2
158165,1173,805,3
158166,926,852,4
158167,47,381,2
158168,567,605,2
158169,988,727,2
158171,1173,805,3
158172,928,20,3
158173,1117,14,3
158174,1677,896,3
158175,1070,1423,2
158176,606,810,2
158177,227,602,2
158178,209,293,2
158179,1301,1034,2
158180,1070,1423,2
158181,619,145,2
158182,1084,194,3
158183,1084,194,3
158184,342,500,2
158185,302,1458,3
158186,1542,745,3
158187,1298,335,3
158188,1623,1066,3
158189,1355,312,2
158190,575,1257,2
158191,819,798,2
158192,234,322,3
158193,999,1621,2
158194,218,116,3
158195,1007,485,3
158196,173,788,2
158197,429,113,2
158198,1447,351,2
158199,1585,170,2
158200,686,594,3
158202,317,314,3
158203,358,1257,2
158204,1301,1034,2
158205,1301,1034,2
158206,799,920,2
158207,686,594,3
158208,1435,131,3
158209,1650,1426,2
158210,179,1259,2
158211,1221,1426,2
158212,342,500,2
158213,1421,105,2
158214,1250,1423,2
158215,242,1531,2
158216,1301,1034,2
158217,1378,322,3
158218,173,788,2
158219,1301,1034,2
158220,218,116,3
158221,1051,955,3
158222,958,1041,4
158223,1230,8,3
158224,209,293,2
158225,1301,1034,2
158226,173,788,2
158227,248,1596,2
158228,317,314,3
158229,1051,955,3
158230,606,810,2
158231,196,1667,3
158232,988,727,2
158235,730,1482,1
158236,196,1667,3
158237,1373,872,2
158238,1007,485,3
158239,1245,1259,2
158240,1244,500,2
158241,528,1079,3
158242,686,594,3
158243,769,587,2
158244,1477,206,3
158245,519,385,3
158246,251,194,3
158247,833,901,2
158248,1574,1257,2
158249,508,362,2
158250,1007,485,3
158251,829,1518,3
158252,686,594,3
158253,1578,1249,2
158254,64,206,3
158255,1172,810,2
158256,1564,1141,3
158258,1680,587,2
158259,224,1487,3
158260,1142,485,3
158261,619,145,2
158262,1051,955,3
158263,1163,561,2
158264,84,1308,3
158265,1493,594,3
158266,1250,1423,2
158267,1069,362,2
158269,1421,105,2
158270,1680,587,2
158271,619,145,2
158272,928,20,3
158273,1151,781,4
158274,1385,1202,2
158275,1221,1426,2
158276,1244,500,2
158277,1483,561,2
158278,342,500,2
158279,324,1145,3
158280,844,1458,3
158281,1273,125,4
158283,330,986,2
158284,1250,1423,2
158285,1295,9,3
158286,403,1687,3
158287,421,1424,2
158288,1244,500,2
158289,769,587,2
158290,1245,1259,2
158291,1533,602,2
158292,769,587,2
158293,617,131,3
158295,572,1066,3
158296,1245,1259,2
158297,1343,25,2
158298,176,713,3
158299,1441,1566,2
158300,1358,1009,2
158301,589,1308,3
158302,1173,805,3
158303,1542,745,3
158304,1069,362,2
158305,438,312,2
158306,429,113,2
158307,64,206,3
158308,1250,1423,2
158309,69,485,3
158310,1421,105,2
158311,1007,485,3
158312,41,1658,3
158313,64,206,3
158314,1344,713,3
158315,227,602,2
158318,1466,905,3
158319,1528,1426,2
158320,342,500,2
158321,1220,125,4
158322,1318,986,2
158323,1645,1534,3
158324,1250,1423,2
158325,330,986,2
158326,342,500,2
158327,410,894,2
158328,1619,1398,2
158330,1560,293,2
158331,1142,485,3
158332,683,1606,3
158333,618,105,2
158334,494,768,2
158335,741,362,2
158337,126,871,2
158338,97,1687,3
158339,1061,1259,2
158340,769,587,2
158341,589,1308,3
158342,1256,879,2
158343,595,186,3
158344,360,1174,3
158345,1517,71,2
158346,387,1621,2
158347,1188,1497,2
158348,4,1266,3
158349,421,1424,2
158350,173,788,2
158351,1404,593,2
158353,1578,1249,2
158354,403,1687,3
158355,769,587,2
158356,618,105,2
158357,1007,485,3
158358,1172,810,2
158361,749,1687,3
158362,414,206,3
158363,1163,561,2
158364,769,587,2
158365,1007,485,3
158366,436,1518,3
158368,1244,500,2
158369,342,500,2
158371,48,500,2
158372,532,945,2
158374,1204,1215,3
158375,1069,362,2
158377,342,500,2
158379,1255,587,2
158380,999,1621,2
158381,937,1174,3
158382,342,500,2
158383,1007,485,3
158384,227,602,2
158386,1279,1606,3
158387,1196,1181,3
158388,1483,561,2
158389,936,143,2
158390,414,206,3
158392,475,1550,3
158393,1624,1174,3
158394,251,194,3
158395,741,362,2
158396,1007,485,3
158398,1301,1034,2
158399,703,1531,2
158400,1421,105,2
158401,1277,312,2
158402,1070,1423,2
158403,416,1299,2
158404,479,520,4
158405,463,250,1
158406,958,1041,4
158407,589,1308,3
158408,1051,955,3
158409,64,206,3
158410,337,653,1
158411,1070,1423,2
158413,1244,500,2
158415,1007,485,3
158416,691,1079,3
158417,612,54,3
158418,274,381,2
158419,568,384,2
158420,628,149,3
158421,882,1259,2
158422,1070,1423,2
158423,1301,1034,2
158424,115,1110,2
158425,173,788,2
158426,1142,485,3
158427,1244,500,2
158428,436,1518,3
158430,354,1009,2
158431,242,1531,2
158433,1483,561,2
158434,198,1009,2
158435,730,1482,1
158436,1322,252,3
158437,227,602,2
158438,1542,745,3
158439,686,594,3
158440,389,1259,2
158442,1627,827,3
158443,1301,1034,2
158445,646,1606,3
158446,1493,594,3
158447,1677,896,3
158448,984,827,3
158450,324,1145,3
158451,1172,810,2
158452,342,500,2
158453,1070,1423,2
158454,746,1200,2
158455,1051,955,3
158456,862,1667,3
158457,523,593,2
158458,342,500,2
158459,1171,938,3
158461,354,1009,2
158462,1376,480,3
158463,1480,1398,2
158464,1084,194,3
158465,342,500,2
158466,1577,362,2
158467,1070,1423,2
158468,1142,485,3
158469,1142,485,3
158470,1007,485,3
158471,936,143,2
158472,173,788,2
158473,1070,1423,2
158474,173,788,2
158475,438,312,2
158476,25,1490,1
158477,1261,25,2
158478,1366,1292,3
158479,769,587,2
158480,235,1224,1
158481,184,1009,2
158482,342,500,2
158483,1378,322,3
158485,1069,362,2
158486,350,362,2
158487,1226,1669,2
158488,491,679,1
158489,1273,125,4
158490,575,1257,2
158491,196,1667,3
158492,263,143,2
158493,1051,955,3
158495,769,587,2
158496,1135,1329,3
158497,1303,252,3
158498,792,805,3
158499,294,1687,3
158500,263,143,2
158501,1221,1426,2
158502,244,1495,2
158503,389,1259,2
158504,1255,587,2
158505,64,206,3
158506,1114,113,2
158507,1584,1562,3
158508,268,138,4
158509,921,143,2
158510,1069,362,2
158511,1255,587,2
158512,1620,937,4
158513,921,143,2
158514,1111,835,3
158515,959,1095,3
158516,1544,679,1
158518,1255,587,2
158519,1680,587,2
158520,327,92,2
158521,1560,293,2
158522,342,500,2
158523,342,500,2
158526,769,587,2
158527,173,788,2
158528,637,92,2
158529,389,1259,2
158530,1029,1181,3
158531,769,587,2
158532,342,500,2
158533,1433,312,2
158534,1117,14,3
158535,1474,480,3
158536,769,587,2
158537,619,145,2
158538,1536,1175,3
158539,173,788,2
158541,1135,1329,3
158542,1343,25,2
158543,1172,810,2
158544,618,105,2
158545,1035,920,2
158547,1666,1684,2
158548,1380,1618,3
158550,1301,1034,2
158551,1493,594,3
158552,173,788,2
158553,64,206,3
158554,242,1531,2
158555,1007,485,3
158556,421,1424,2
158557,173,788,2
158558,1567,1531,2
158559,911,1531,2
158560,173,788,2
158561,1142,485,3
158562,806,1497,2
158564,959,1095,3
158565,196,1667,3
158566,342,500,2
158568,914,226,3
158569,1114,113,2
158570,617,131,3
158571,1285,1259,2
158573,65,293,2
158574,882,1259,2
158575,686,594,3
158576,173,788,2
158577,436,1518,3
158578,742,1067,3
158579,1076,986,2
158580,242,1531,2
158581,1489,1009,2
158582,769,587,2
158583,1388,1249,2
158584,618,105,2
158586,801,766,3
158587,923,1009,2
158588,1694,1621,2
158590,130,145,2
158591,1286,854,2
158593,1276,441,3
158594,1578,1249,2
158595,1567,1531,2
158597,739,1181,3
158598,106,381,2
158599,242,1531,2
158600,1250,1423,2
158601,366,143,2
158602,858,1426,2
158603,1051,955,3
158604,1261,25,2
158605,928,20,3
158606,1244,500,2
158607,354,1009,2
158608,1301,1034,2
158609,1084,194,3
158610,769,587,2
158611,126,871,2
158612,792,805,3
158613,196,1667,3
158614,921,143,2
158615,342,500,2
158616,64,206,3
158617,1069,362,2
158618,1105,1424,2
158619,1114,113,2
158620,438,312,2
158621,173,788,2
158622,65,293,2
158623,924,1416,2
158624,1051,955,3
158625,1415,14,3
158627,1404,593,2
158628,1680,587,2
158629,1404,593,2
158630,382,322,3
158631,1680,587,2
158632,1301,1034,2
158633,324,1145,3
158634,927,605,2
158635,1007,485,3
158636,818,852,4
158637,342,500,2
158638,1690,593,2
158639,769,587,2
158640,1301,1034,2
158641,342,500,2
158642,806,1497,2
158643,1073,580,3
158644,1007,485,3
158645,173,788,2
158646,130,145,2
158647,1376,480,3
158648,1393,1383,3
158649,1301,1034,2
158650,686,594,3
158651,1404,593,2
158652,1675,1550,3
158654,272,1687,3
158655,1503,580,3
158656,828,293,2
158657,1584,1562,3
158658,1069,362,2
158660,1142,485,3
158661,227,602,2
158662,769,587,2
158663,1385,1202,2
158664,1114,113,2
158665,173,788,2
158666,491,679,1
158667,1317,897,3
158668,324,1145,3
158669,69,485,3
158670,274,381,2
158671,173,788,2
158672,1286,854,2
158673,769,587,2
158674,1142,485,3
158675,1007,485,3
158676,1197,777,3
158677,288,314,3
158678,589,1308,3
158680,386,1095,3
158681,1328,432,3
158682,173,788,2
158684,1043,226,3
158685,1393,1383,3
158686,1113,1145,3
158687,572,1066,3
158688,1279,1606,3
158689,832,959,4
158691,173,788,2
158692,730,1482,1
158693,769,587,2
158694,1301,1034,2
158695,1480,1398,2
158696,342,500,2
158697,1113,1145,3
158698,389,1259,2
158699,131,1486,2
158700,1393,1383,3
158701,1472,605,2
158702,1653,393,3
158703,1007,485,3
158704,84,1308,3
158706,1113,1145,3
158707,1207,580,3
158708,1301,1034,2
158709,1,854,2
158710,1076,986,2
158711,499,986,2
158712,199,351,2
158713,984,827,3
158714,1205,580,3
158715,1301,1034,2
158716,1051,955,3
158717,1359,1215,3
158718,342,500,2
158719,1301,1034,2
158720,535,426,3
158721,619,145,2
158722,491,679,1
158723,342,500,2
158724,739,1181,3
158725,1007,485,3
158726,1223,1651,2
158727,844,1458,3
158728,1250,1423,2
158729,414,206,3
158731,64,206,3
158732,1504,587,2
158733,1375,805,3
158734,242,1531,2
158735,988,727,2
158737,449,1139,2
158738,1002,879,2
158739,1070,1423,2
158740,130,145,2
158741,844,1458,3
158742,1421,105,2
158743,598,362,2
158744,414,206,3
158745,1560,293,2
158747,999,1621,2
158748,1154,1515,3
158749,360,1174,3
158750,1404,593,2
158751,227,602,2
158753,1007,485,3
158754,1404,593,2
158755,1142,485,3
158756,1680,587,2
158757,806,1497,2
158758,279,777,3
158759,1679,893,3
158760,1142,485,3
158761,1378,322,3
158762,857,1272,3
158764,475,1550,3
158765,1220,125,4
158766,126,871,2
158767,126,871,2
158768,1477,206,3
158769,1051,955,3
158770,1504,587,2
158771,1073,580,3
158772,1393,1383,3
158773,1264,1687,3
158774,804,187,4
158775,227,602,2
158776,1301,1034,2
158777,996,1259,2
158778,421,1424,2
158779,846,1012,3
158781,769,587,2
158782,64,206,3
158783,876,580,3
158784,1285,1259,2
158785,429,113,2
158786,876,580,3
158787,769,587,2
158789,1231,901,2
158790,1026,351,2
158791,1070,1423,2
158792,1255,587,2
158793,35,20,3
158794,1007,485,3
158796,259,71,2
158797,330,986,2
158798,769,587,2
158799,1504,587,2
158800,1084,194,3
158801,921,143,2
158802,491,679,1
158803,438,312,2
